protocol,src_ip,src_port,dst_ip,dst_port,tcp_flag 
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,192.168.1.207,52995,170.114.15.94,443,0x00
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
UDP,34.107.254.252,443,192.168.1.207,56531,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
UDP,34.107.254.252,443,192.168.1.207,56531,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
UDP,192.168.1.207,56531,34.107.254.252,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,50.31.142.63,443,192.168.1.207,53635,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,23.221.26.216,443,192.168.1.207,53639,0x40
TCP,192.168.1.207,53639,23.221.26.216,443,0x40
